marque,annee,etat,type_boite_vitesse,localite,region,prix,lien_image
Mercedes-Benz,2017,Venant,Automatique,Avenue Bourguiba,Dakar,24000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2620af4ff51111849ff9326d3ecfdfc0/-/horizon-files-prod/ed/picture/qngx9e09/224af69dd69553d21e2b9b23c39df3b85cbf9040.jpg
Mercedes-Benz,2020,Venant,Automatique,Patte d‘oie,Dakar,49500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/77c41cc9e45ba8ed66d2a8ba6988baf6/-/horizon-files-prod/ed/picture/q0gwkgjk/b333183e3f0c2ed571a70089b415f9388cf0b342.jpg
Ford,2014,Neuf,Automatique,Parcelles Assainies,Dakar,19500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ad1cea49c28317122390c221dba679e5/-/horizon-files-prod/ed/picture/qv4edn42/4cdd3c5ef79a45662694f2bd939c74bf77b2a9b0.jpg
Kia,2014,Venant,Automatique,Saly Portudal,Thiès,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/26e7da9464354ca56f6b473950644098/-/horizon-files-prod/ed/picture/qenqr64v/a65c533b6030f125bcd1ab3a3b4a623ff7811a7c.jpg
Peugeot,2015,Venant,Automatique,Liberte 6,Dakar,8000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/85e76319d0f68c2451926a1cd8b7a946/-/horizon-files-prod/ed/picture/qkrg8p9m/ef150cab8ec15afbcfc2b6724b00c01c5d3d36fd.jpg
Mazda,2017,D'occasion,Automatique,Nord foire,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bd3417b74b0f44d72c28a1ae212a9efb/-/horizon-files-prod/ed/picture/qkrg7wzx/94066fa662a792f5f0649b34e7aa6bd6055d242b.jpg
Mitsubishi,2015,Venant,Automatique,Guediawaye,Dakar,8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3030df3df387739bc66070b75d7ae744/-/horizon-files-prod/ed/picture/q8v5m8z9/666eda87eb42b42e695f8c3271badedaf1ac2fef.jpg
Renault,2009,D'occasion,Manuelle,Keur Massar,Dakar,2350000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/070bf178f2fb87d56aef4ee14d433587/-/horizon-files-prod/ed/picture/q0gwk6vj/30000d05c0256a183b5e160c26dce462285dc9ac.jpg
Nissan,2018,Venant,Automatique,Cité keur gorgui,Dakar,10500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/03eb187711469e4ac3b2b71ac32a3bef/-/horizon-files-prod/ed/picture/q785vkwn/d6fcab5e8e7b429e593db1eb8dabe98971c51512.jpg
Nissan,2016,Venant,Automatique,Cité keur gorgui,Dakar,9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1c4c04a9a030f964630e280123099212/-/horizon-files-prod/ed/picture/qj4rj5dw/1d338cce4b78d3b1028973aa77a0f6d9965462d8.jpg
Ford,2017,Venant,Automatique,Cité keur gorgui,Dakar,5500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9b4923f103264928ffd84c65fc1fb79d/-/horizon-files-prod/ed/picture/q4485x28/39d70ee758f4336a81e7870188462d0a8622abf4.jpg
Toyota,2015,D'occasion,Automatique,Cité Damel,Dakar,5700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b157313d921b25e72aded631014692ee/-/horizon-files-prod/ed/picture/qwe2rd5j/69b0fff1f439770a64c0b5a5796ca8a7dd08d529.jpg
Toyota,2017,Venant,Automatique,Almadies,Dakar,25500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e1b6db9f97d0d93edc186bad8826146a/-/horizon-files-prod/ed/picture/qxj285xm/2208c4ea2b55469169958832922852bfd8e43269.jpg
Renault,2014,Venant,Manuelle,Rufisque,Dakar,3900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/00a55210c58e2b43349cc91ad673b73a/-/horizon-files-prod/ed/picture/q4485zze/694af205322dfe8ec8ea2b458f0614b2379c5f0a.jpg
Toyota,2016,Venant,Automatique,Sacré-cœur,Dakar,33000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9b2583146e84051555e322a23951a34f/-/horizon-files-prod/ed/picture/qxj2p4gz/3c14005d69260c71aa81f52166714e902be6d47a.jpg
Hyundai,2017,Venant,Automatique,Ouest foire,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f44bf8c6a6c5924de5e30d14829ed7cf/-/horizon-files-prod/ed/picture/qrzqmepm/fe807ca420f7b2fc5dc6a7850b2a26315835a914.jpg
Nissan,2013,D'occasion,Manuelle,Sicap baobab,Dakar,2700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eafacad3cf8fa2a2b6a37b748256395b/-/horizon-files-prod/ed/picture/qngx9vz0/a14850f29aa9fef31384843f5cd5f1d34c51c2d6.jpg
Peugeot,2019,Venant,Automatique,Almadies,Dakar,19000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1b5d038fbaaf1616817b81714ac7696f/-/horizon-files-prod/ed/picture/qv4ed77v/c61e60bfd64bbcdb2452747e17ae8f80a7020fc3.jpg
Mercedes-Benz,2016,Neuf,Manuelle,Cambérène,Dakar,8900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/04e9765e2389b6c07424331c992ae2d0/-/horizon-files-prod/ed/picture/qrzvr9gn/237ec285d934da06ace8ff980ed986787997a246.jpg
Ford,2017,Venant,Automatique,Rufisque,Dakar,7500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/299187f14126db25cc03db4d6db3e598/-/horizon-files-prod/ed/picture/qv4ed74x/ce059860db56b1fc31c23eb74a45a08d35194f03.jpg
Toyota,2011,Venant,Manuelle,Hlm,Dakar,14800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8e09e99cf9df4e6b9debc409d9cf0fc6/-/horizon-files-prod/ed/picture/qq47ze5w/4fe7e0a23aa2ed869250de6e5b2abe217780dc4f.jpg
Toyota,2017,Venant,Automatique,Hlm,Dakar,44000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/78a259ea4c13077061060eb0856c2c99/-/horizon-files-prod/ed/picture/q8v5m6v0/b236daa7f896be7106ccaf66f7fefb164c1f3724.jpg
Range Rover,2016,D'occasion,Automatique,Ouest foire,Dakar,27000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f6beecb690066b45ba5d2672352802db/-/horizon-files-prod/ed/picture/q785je2d/eda39c53356eb57989d1676ba786159744c75c65.jpg
Toyota,2020,Neuf,Automatique,Hlm grand-yoff,Dakar,24000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/50b5ecd180aab774323e5e619cb69ab8/-/horizon-files-prod/ed/picture/qwe2rv74/f06de4eee3e831beb68ae8d676397d05c447534c.jpg
Range Rover,2015,Venant,Automatique,Plateau,Dakar,23000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71c2c7f0459f5acc4369db49706690e5/-/horizon-files-prod/ed/picture/qdek9vq8/723ae5698238913d77d412ed10ab09d293d8b1ad.jpg
Mitsubishi,2006,D'occasion,Manuelle,Dieuppeul,Dakar,6700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f2d95280042cdef2bb9138d3b85cccd1/-/horizon-files-prod/ed/picture/q2jj5rwk/512fa9edb019f840b598b686b6a3b248971a9335.jpg
Land Rover,2014,D'occasion,Automatique,Ouest foire,Dakar,17500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c2f030da929df718661ec9d4a5b4e1f4/-/horizon-files-prod/ed/picture/qxj2809z/454c0469c0f6470e8ac007ba9ce57b0b40d39054.jpg
Ford,2012,D'occasion,Automatique,Liberte 6,Dakar,3300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/00131149188930dd11a1ee031fbbd4f4/-/horizon-files-prod/ed/picture/q9m9kedx/60ede885a17bafd718791554b9229b10c60b814e.jpg
Toyota,2021,Neuf,Automatique,Hann maristes,Dakar,49000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7d9453c480be8e8d87d290c1c67c1149/-/horizon-files-prod/ed/picture/qgq9mewq/87ec58333a10a0aed6060afa458ce4ffa5b61595.jpg
Mercedes-Benz,2019,Venant,Automatique,Almadies,Dakar,76000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cb2f91cbd1d76940924aa371c267639d/-/horizon-files-prod/ed/picture/qm5pgrnz/daec4b2c2099317d87c8a59487013dc35a2d3f0e.jpg
Toyota,2023,Neuf,Automatique,Cité biagui,Dakar,45000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/868f07b7e830f78fb56eb7eab2996afa/-/horizon-files-prod/ed/picture/qv4ew7wv/f0fea1acf79a38e7be0c8892d8c25e9e18af3d98.jpg
Ford,2021,Venant,Automatique,Mbour,Thiès,16000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b66b66d6c218bdccd8a0d973c30a081b/-/horizon-files-prod/ed/picture/qv4p22e8/a2a4a8aa45297d66a41480168e2add238447ff99.jpg
Toyota,2011,D'occasion,Manuelle,Dieuppeul,Dakar,5350000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d088e157cdee4425681f8678f3639766/-/horizon-files-prod/ed/picture/qdek9ve7/7289c326ecaae6821883fb12e1c276169f41049c.jpg
Toyota,2023,D'occasion,Automatique,Cité keur gorgui,Dakar,53000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c6f076f90c4f519283fc3c5f30125d84/-/horizon-files-prod/ed/picture/q785jpnz/ed3f22154aa12d76424c8d2b36dedbd773605c31.jpg
Toyota,2019,D'occasion,Automatique,Almadies,Dakar,36000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1751805febce5c5b2153f9d9bc8dbc26/-/horizon-files-prod/ed/picture/q0gw7kwx/61dc0808e6a92a9396d6c569a0b49a7e1149fd38.jpg
Toyota,2018,Venant,Automatique,Almadies,Dakar,41000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f91b6adb25e294027dc91f12dcc4a719/-/horizon-files-prod/ed/picture/qgq9w6q2/51faf43dada6a5a02282b9c76511167dbf0c4e69.jpg
BMW,2019,Venant,Automatique,Almadies,Dakar,49000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9708e9324eda0bcc8effb751a44b6293/-/horizon-files-prod/ed/picture/qv4ew07m/b7855858aea4888ffc7a2cdca314ac58d4170b73.jpg
Range Rover,2020,Venant,Automatique,Almadies,Dakar,79000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/288f40c6c618f33e0141bd4faae01cb7/-/horizon-files-prod/ed/picture/q8v5m8w0/17dae433d21a5c3b458a4af5fe15e25183e1a9b0.jpg
Range Rover,2022,Venant,Automatique,Almadies,Dakar,80000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6b300aa1422b831258d555d199ae3228/-/horizon-files-prod/ed/picture/q6xkq97g/1f2a91f6fade341ef795d9283052fd3364725562.jpg
Ford,2012,D'occasion,Automatique,Cité Damel,Dakar,3800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5de2155e5b3e974ed50d62d7870e23a0/-/horizon-files-prod/ed/picture/qngx964g/69e90fd0e0f77c51797772e8204bc3a06cc03bac.jpg
Kia,2017,D'occasion,Automatique,VDN,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c296b56f31a4415a3e487673230321b1/-/horizon-files-prod/ed/picture/qv4ewngv/b4ef20ea2248a8b8e285376d4919a4e07b8e58c7.jpg
Mitsubishi,2018,Neuf,Automatique,Cité Damel,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3292447e1ed3c8d29d56e6cef952973a/-/horizon-files-prod/ed/picture/qgq9w4vr/fa5d3b954e28ccb58d7e1e8842444e19a6f18706.jpg
Hyundai,2015,Venant,Automatique,Liberte 6,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fb7f204903bd1d6ee04343f82ac482fc/-/horizon-files-prod/ed/picture/qq47zq5k/7d7981952f85c6275c8321a04e08141b951a8356.jpg
Hyundai,2013,D'occasion,Automatique,Ouest foire,Dakar,4700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f06420915103dcc5ce38eb12eeb9a5e9/-/horizon-files-prod/ed/picture/qv4ed68w/159b1b619251ad9ae404d3380197bc1c4d9c1ee2.jpg
Ford,2017,D'occasion,Automatique,Liberte 6,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6ef31c0a78e85d966ccc74983f42b6e9/-/horizon-files-prod/ed/picture/qwe2r77k/27841a2a7e2144735e9b2d1e7554be16b4090ca5.jpg
Ford,2016,Venant,Automatique,Sacré-cœur,Dakar,13100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a89171605c90e84aade9bccade5f358f/-/horizon-files-prod/ed/picture/q9m9kqv5/fed0eadf06f47c2a0d8eb64ffdedccc025c403d8.jpg
Mercedes-Benz,2020,Neuf,Automatique,Sacré-cœur,Dakar,59000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c2923af5cbf209ced5c838717840bd3f/-/horizon-files-prod/ed/picture/qrzqmjz2/9420b42ebcbc1906b0f6867265bd5297bbc6545c.jpg
Ford,2013,Venant,Automatique,Sacré-cœur,Dakar,7800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4f10be461cdc472be0c7cf7a5aea7892/-/horizon-files-prod/ed/picture/qngxpr79/9519b6952489e4553dbe14d974298954cffd9011.jpg
Nissan,2020,Venant,Automatique,Sacré-cœur,Dakar,17800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f9b69f6b6fa2dc27a6c802c26e6cdef2/-/horizon-files-prod/ed/picture/qj4jnxje/e71addf6c00243649b46b2c965549cb4d0519e29.jpg
Mitsubishi,2015,Venant,Automatique,Point-e,Dakar,7900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d066ce571ec9cbda3cdf123ed13b6e0/-/horizon-files-prod/ed/picture/q785jzq5/cd0444cebc5b7d7417bc603d45d0f290914e7cbe.jpg
Hyundai,2015,Venant,Automatique,Sacré-cœur,Dakar,10800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ef130d95e9c8d12217d757e1389118af/-/horizon-files-prod/ed/picture/qwezewr0/7dcf928ec8ddc67078e39ace5a6d552b06e41131.jpg
Kia,2015,Venant,Automatique,Sacré-cœur,Dakar,9900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3dd35d8a7295df1d0caf1e55c41855d2/-/horizon-files-prod/ed/picture/qq47z4nj/b02fa327d93090d41d00cef6564b17165f746fbc.jpg
Hyundai,2014,Venant,Automatique,Cité keur gorgui,Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcae8b0b4c2c97c9999dd11ae885e49c/-/horizon-files-prod/ed/picture/qpd6geq0/7fb8f9d6d9b41aabfd00ed130e104002a7fe41c2.jpg
Ford,2017,Neuf,Automatique,Pikine,Dakar,6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/84a5f759515363275320469bc642a07e/-/horizon-files-prod/ed/picture/q785jz98/1939c20340c43eec4362e3da74fdac99efe546ea.jpg
Hyundai,2018,Venant,Automatique,Cité keur gorgui,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9aa77284b4b37da5a6b03cb841d32661/-/horizon-files-prod/ed/picture/qwe2r7p6/be5052437861ebc5a672d6ad698ab62a525610dc.jpg
Kia,2017,Venant,Automatique,Cité keur gorgui,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/571ab8b314adad7088f77c46b7bce2cd/-/horizon-files-prod/ed/picture/qenqrevx/09fb207dd80c85071d3c7e71b2c318eab8dd0b24.jpg
Citroen,2015,Venant,Manuelle,Cité keur gorgui,Dakar,6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a5076c59250d39375f26333dca90b55a/-/horizon-files-prod/ed/picture/qkrg7e85/d9e5bffb72f04ed744a36cc455145aaf8ce2b58d.jpg
Peugeot,2014,Venant,Manuelle,Cité keur gorgui,Dakar,5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/28ca19416668c39b2ee9e1cefb7473b0/-/horizon-files-prod/ed/picture/q0gwkjwx/bdf8cb2f51f27e57daec824007f0f3278e8c939f.jpg
Peugeot,2015,Venant,Manuelle,Amitié,Dakar,6800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9677678957d067bb37c91ae4c6bc769f/-/horizon-files-prod/ed/picture/qj4r6g2e/c364642b82a269bc63dc8153d075877aa99a54c5.jpg
Mazda,2017,Venant,Automatique,Point-e,Dakar,12900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/56c48e048eed8a04c2aa08de1bc877e7/-/horizon-files-prod/ed/picture/q78557md/ef70a32135de82b06f86a8e40a33e0bee0897b0f.jpg
Peugeot,2009,D'occasion,Manuelle,Pikine,Dakar,3500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3b9b3566049400a2cac7f30b5c05a91c/-/horizon-files-prod/ed/picture/qzvd892n/847d0f87618877a229bd5f2cc1284e3097e14892.jpg
Renault,2017,D'occasion,Automatique,Cité Damel,Dakar,7500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4e2c802838b5b1574b81d46ae1c22858/-/horizon-files-prod/ed/picture/q8v5mwvp/b45410147a3d14bb5918fb55b55f884bf80573ee.jpg
Jeep,2021,Venant,Automatique,VDN,Dakar,1,https://i.roamcdn.net/hz/ed/listing-thumb-224w/68c20c0f2c4ea31d9d5980f51758e586/-/horizon-files-prod/ed/picture/qj4r69kr/960f363e0f529d4cc629fd73b36ce7292be2ca8d.jpg
Ford,2012,D'occasion,Automatique,Hann maristes,Dakar,4000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8d71b210027ae825ec56fbe208a4f533/-/horizon-files-prod/ed/picture/q6xkqnm8/1b040f0465340fb0ce8c0746af857ebdddaf83fd.jpg
Range Rover,2019,Venant,Automatique,Ouest foire,Dakar,39000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eca1a988d9bb731ccb6f46e05dd2154a/-/horizon-files-prod/ed/picture/qkrg7emv/539cb2df76c1f4d019d74b14a912b0ef90cd31df.jpg
Mitsubishi,2015,Venant,Automatique,Ouest foire,Dakar,8900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/50f712893e2bd0f98f2762c22d23cee7/-/horizon-files-prod/ed/picture/qrzvre2j/4a398e7e328bd9b444e10d3e2e063147d7eb376d.jpg
Ford,2013,Venant,Automatique,Zac Mbao,Dakar,5100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b44358b237c4ded87b5e866c62c6daff/-/horizon-files-prod/ed/picture/qj4r6mqz/8f85628378185e1965517d8611d76309e7c95055.jpg
Jeep,2014,D'occasion,Automatique,Thiès,Thiès,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a2c87eb57e751f5456c32eaaf9242c3f/-/horizon-files-prod/ed/picture/q0gwkwkg/272e7ecb2a5f2c0da89c43f99b10298dd081cc43.jpg
Ford,2015,D'occasion,Automatique,Cité Damel,Dakar,5500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/61c122bd6d3d53d5229332899eecc9c7/-/horizon-files-prod/ed/picture/q56xdedg/875999e4474cfba43eea8772596bf1222aa0a75d.jpg
Ford,2015,Venant,Automatique,Thiaroye,Dakar,5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fd8d4b4f470cdd9f68be0b859e130d89/-/horizon-files-prod/ed/picture/q9m9kzq7/84b003040ad41c248e404aaee7b4dc6c64e62dd7.jpg
Hyundai,2007,D'occasion,Automatique,Colobane,Dakar,3600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5970da1acd5a27b7510ca879a2d33109/-/horizon-files-prod/ed/picture/qdek9gq7/90482ef0d82d468365bc508312d741239c2e04f6.jpg
Kia,2015,Neuf,Automatique,Cité Damel,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/221ced0ad76f031a9d764279e189d358/-/horizon-files-prod/ed/picture/q785jrxn/2708e710401c44274e65a0840c57460d1023a8e8.jpg
Kia,2016,Neuf,Automatique,Cité Damel,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1c24a0a6e19b0b43f637c7636c806b4d/-/horizon-files-prod/ed/picture/q8v5mp09/b4abe07e70f84dc12cddbf78902e2f242ba1eafe.jpg
Jeep,2015,Neuf,Automatique,Sacré-cœur,Dakar,9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/85ef684a329763fdd7c3bed4d5946217/-/horizon-files-prod/ed/picture/qdewv4jw/71c37d5cda3357f05f2a2e5584f925f4af7c9711.jpg
Kia,2015,Venant,Automatique,Liberte 6,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4a5b3fb25bf72d57c7f4d1bbaba4ba8a/-/horizon-files-prod/ed/picture/qenqqm62/db198536e7039d2a45fa3cec30328221648d756b.jpg
Land Rover,2017,Venant,Automatique,Ouest foire,Dakar,30000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7e58f1ecb4a401505b46f199548d1177/-/horizon-files-prod/ed/picture/qj4r6g88/7acccb4e58539c9050979aec0adaed0347223072.jpg
Hyundai,2012,D'occasion,Automatique,Cité Damel,Dakar,6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f7f921a111a8fc2e9552cec71d4fb1ce/-/horizon-files-prod/ed/picture/qm5p07eg/f4f2cf4ddb72f0ae4daa01017a0dccf6f5054b82.jpg
Toyota,2015,Neuf,Automatique,Cité Damel,Dakar,15500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/484bf39f6c3d044cb8f53e9e91057489/-/horizon-files-prod/ed/picture/qxj28m72/1d6cd40c12bf84684405a45c9f1c6797cf05f5bd.jpg
Hyundai,2012,D'occasion,Automatique,Dieuppeul,Dakar,3700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f05d86b67fb006eec3178c6d5825f765/-/horizon-files-prod/ed/picture/qrzvrwk4/8616a08c2bee2b6ed6e139fdd986eee6092e483a.jpg
Ford,2013,Venant,Automatique,Sicap foire,Dakar,5600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a839c1c2e413311b840007942d4e479c/-/horizon-files-prod/ed/picture/qv4edrzw/0dad4513e0e83340060fc1b573bdf7b372b1e3f7.jpg
Hyundai,2013,Venant,Automatique,Sicap foire,Dakar,4000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f65bb8642ddf2da34b5aadb45f23625d/-/horizon-files-prod/ed/picture/qq47zn5j/ab1ac461e606d973223c921e6cdc3c2b0e0431e1.jpg
Toyota,2015,Venant,Automatique,Ouest foire,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/af710aa32e5018d0433fedd987f50836/-/horizon-files-prod/ed/picture/q785jq0d/4d64887c84104bb6bfe4c1f1734ed15bae3bf304.jpg
Hyundai,2016,Réconditionné,Automatique,Sicap foire,Dakar,11900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8523c959b907139f811ad100d41eeb35/-/horizon-files-prod/ed/picture/qdek9q22/9c6d751977de22e0f3b71005b10da182891c5827.jpg
Ford,2018,Venant,Automatique,Sicap foire,Dakar,15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b8b0eff2111e3875b7a2822e0a42e5cc/-/horizon-files-prod/ed/picture/qm5p07jr/c8e5c29bc9b70652a70afc91886d4abecac88b12.jpg
BMW,2015,D'occasion,Automatique,Ouest foire,Dakar,17500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/620b5a4f917682dfb5a0bcf65ecbb288/-/horizon-files-prod/ed/picture/q8v5m8pj/6a567cb3e4a686432567bbc15cf7a6579226d672.jpg
Toyota,2018,D'occasion,Manuelle,Plateau,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/203fbaba0834a1a5a2d6dd23467f3168/-/horizon-files-prod/ed/picture/q0gwkvvg/b0aaee7bf53a838bd66e44488a55e47505e9a106.jpg
Peugeot,2015,Venant,Manuelle,Ouest foire,Dakar,5900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/11b85f43ca13f01784a3a89b4e977b7c/-/horizon-files-prod/ed/picture/qkrg7kp8/a1231bdb0d2eb44c056b21f69bda47ca42d3db98.jpg
Jaguar,2017,D'occasion,Automatique,Ouest foire,Dakar,1000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/906e8fd8386023435e5de16c03bd6c41/-/horizon-files-prod/ed/picture/qv4edrdv/6ac1fdfb5fe7edaec8dbbcdf7507baaa1f2b0e04.jpg
Mitsubishi,2016,Venant,Automatique,Ouest foire,Dakar,21000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b6f8cb6c2e823ed8a5d015dc959b48b3/-/horizon-files-prod/ed/picture/qq47zn2j/a993b13290fcddc1549fc4dc74311c572aae7fb5.jpg
Jeep,2019,Venant,Automatique,Liberte 6,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2fca0ffc3bfb584f906d6fd8652a7bec/-/horizon-files-prod/ed/picture/q9m9kz9j/a848695c13814cc18374e571e75cf4c1787f3cad.jpg
Kia,2016,Venant,Automatique,Guediawaye,Dakar,11300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c07c13ee3058910c7b77e9e3eda5bb5e/-/horizon-files-prod/ed/picture/q56xpn4e/eb69d31668cf210fc2b8d0bc4ae0824b679e59fb.jpg
Mitsubishi,2017,Venant,Automatique,Liberte 6,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/398cd9f067064d7f3a775f47f424259e/-/horizon-files-prod/ed/picture/qpd6g9w4/98f5fa72ad8ef1cda8519764ae931ea157c710bd.jpg
Ford,2017,Venant,Automatique,Guediawaye,Dakar,11800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d7079540a1ca98978e5806f4b6872c4d/-/horizon-files-prod/ed/picture/qj4r6gjg/c2cadaf09e698549f0315f0ae3859fcf87e13d3c.jpg
Peugeot,2015,D'occasion,Manuelle,Liberte 6,Dakar,6800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/702b2aeb26cbf5e12058d7a706bedd80/-/horizon-files-prod/ed/picture/q9m9kz8j/a144854fe9763bf35c8152c41c88a3d610b1ad0c.jpg
Ford,2014,Venant,Automatique,Cité Damel,Dakar,5300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f51c5eb6808b0df65f1ae2e86cb2e232/-/horizon-files-prod/ed/picture/q6xkxnmn/2e55a944950561c93706739a64d5f9059805dc62.jpg
Toyota,2021,Venant,Automatique,VDN,Dakar,1,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6ac32580ab3c7030075febadb39bde6e/-/horizon-files-prod/ed/picture/qrzvrm9g/cfcc97664cb59e185b2860a4c7a5de5b5e3be17a.jpg
Jeep,2021,Venant,Automatique,VDN,Dakar,1,https://i.roamcdn.net/hz/ed/listing-thumb-224w/39ddfe2d62dc6f68ff27803fef40c3fe/-/horizon-files-prod/ed/picture/q56xpqjr/40c70e80480d56ba2a9ed4ff1512f17c24a17c2d.jpg
Jeep,2015,Venant,Automatique,VDN,Dakar,1,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cb4948c74a69e5239490811a6275fe06/-/horizon-files-prod/ed/picture/q4485wgr/06b395b5a012c404010110a937eea9ba451ed7ed.jpg
Jeep,2020,Venant,Automatique,Guediawaye,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ef4c0a2c557b41789e59d12c28e5167a/-/horizon-files-prod/ed/picture/q2jqqwvv/71685ac8cfcaf32b1498ff77b8834f14ebd82ba6.jpg
